Unique donor ID,Donor type,Amount,Donation Date,Donation source,Payment Method,Donor First Gift Date,Web Donation,Recurring Donation,Campaign week,Donor location
0011n00002BnXVJAA3,Mary's Meals Shop,27.26,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,28.6,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,70.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,300.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,6.34,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,85.55,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,67.46,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,50.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,65.46,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,50.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,72.06,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,10.19,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXVJAA3,Mary's Meals Shop,95.52,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnjWuAAJ,Individuals,500.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Northern Ireland
0011n00002BnjUlAAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BnXYzAAN,Trusts & Foundations,30000.0,Microsoft.OleDb.Date,Offline donation,Business Cheque,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnkORAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,England
0011n00002BnjYFAAZ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BneJ6AAJ,Individuals,5.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnjYhAAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002Bng9MAAR,Individuals,75.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BneIRAAZ,Individuals,180.0,Microsoft.OleDb.Date,Gift cards,Cash,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnkPeAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BneIRAAZ,Individuals,300.0,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnXZDAA3,Trusts & Foundations,3000.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnjZ1AAJ,Individuals,55.6,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnkJ7AAJ,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,England
0011n00002BnVroAAF,Companies,44000.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,14.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,27.51,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,6.42,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,110.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,213.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,199.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,100.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,9.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,13.45,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,63.14,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,102.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,4.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,150.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,30.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,25.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,20.67,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,142.14,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,43.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,200.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,11.77,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXjqAAF,Mary's Meals Shop,5.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnjaPAAR,Individuals,100.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 5,England
0011n00002BnjaPAAR,Individuals,70.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 8,England
0011n00002BnjaPAAR,Individuals,200.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 8,England
0011n00002BnjaPAAR,Individuals,135.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 7,England
0011n00002BnjaPAAR,Individuals,420.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002BnjaPAAR,Individuals,60.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002BnjbiAAB,Individuals,97.3,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnjY9AAJ,Individuals,200.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
0011n00002BnjXAAAZ,Individuals,120.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BnjWtAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BnWLKAA3,Religious Groups and Associations,856.0,Microsoft.OleDb.Date,Sponsor a School projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BniS9AAJ,Individuals,1000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnWLKAA3,Religious Groups and Associations,300.0,Microsoft.OleDb.Date,Sponsor a School projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002BnjbbAAB,Individuals,50.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002Bo1chAAB,Faith Groups,5000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnbyRAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnjbBAAR,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnhRTAAZ,Individuals,60.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnjTkAAJ,Individuals,125.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 9,Northern Ireland
0011n00002BnjWDAAZ,Individuals,550.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnjbMAAR,Individuals,250.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnhHMAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,England
0011n00002Bo0k2AAB,Faith Groups,500.0,Microsoft.OleDb.Date,Offline donation,Business Cheque,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002BngFsAAJ,Individuals,500.0,Microsoft.OleDb.Date,Double the Love fundraising ,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002Bnjc3AAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnjc2AAB,Individuals,150.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 5,England
0011n00002Bnjc7AAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnjcJAAR,Individuals,1000.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 5,Scotland
0011n00002BnjcLAAR,Individuals,1000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnjcLAAR,Individuals,1000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnkHzAAJ,Individuals,5249.0,Microsoft.OleDb.Date,Fundraising Projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 5,England
0011n00002BnkHzAAJ,Individuals,15157.0,Microsoft.OleDb.Date,Fundraising Projects,Standing Order,Microsoft.OleDb.Date,0,,Week 9,England
0011n00002BnkIFAAZ,Individuals,270.0,Microsoft.OleDb.Date,Appeal letter,Cash,Microsoft.OleDb.Date,0,,Week 9,England
0011n00002Bo1OpAAJ,Schools,600.0,Microsoft.OleDb.Date,Offline donation,Business Cheque,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bo1OoAAJ,Faith Groups,1901.11,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,England
0011n00002BnjbIAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnjZHAAZ,Individuals,500.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnjZHAAZ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnkIcAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnkIaAAJ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnkIXAAZ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnkIWAAZ,Individuals,500.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002H7JPWAA3,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002H7JPWAA3,Individuals,50.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnkJlAAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BngKwAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnkJLAAZ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 12,Scotland
0011n00002BnkJEAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnkJGAAZ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,22.0,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,26.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,13.9,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,100.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,50.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,40.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,31.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,100.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,26.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,47.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,11.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,50.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,24.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,60.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,200.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnXjvAAF,Mary's Meals Shop,55.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,41.7,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,11.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,5.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,23.9,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnXjvAAF,Mary's Meals Shop,289.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXjvAAF,Mary's Meals Shop,101.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,21.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,40.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,15.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnXjvAAF,Mary's Meals Shop,150.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,20.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,13.9,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,6.5,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXVGAA3,Mary's Meals Shop,25.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnkKUAAZ,Individuals,12.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnXjxAAF,Mary's Meals Shop,55.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,10.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,40.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,100.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,60.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,51.9,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,77.5,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,13.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,50.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,33.86,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnXjxAAF,Mary's Meals Shop,1020.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BndHJAAZ,Individuals,151.25,Microsoft.OleDb.Date,Fundraising Projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BndHJAAZ,Individuals,64.13,Microsoft.OleDb.Date,Fundraising Projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnkLCAAZ,Individuals,250.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,Wales
0011n00002BnlTiAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002BnkL6AAJ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BneInAAJ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnlVTAAZ,Individuals,500.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,England
